SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@AISSUPERWiFi,00:7e:95:c5:34:c6,-77,11,Y,TH,NONE,435.54456327985736,171.01871657754012
.@TRUEWIFI,00:7e:95:c5:34:c5,-77,11,Y,TH,NONE,435.54456327985736,171.01871657754012
@TOT_Wi-Fi,00:7e:95:c5:3b:07,-65,11,Y,TH,NONE,435.54456327985736,171.01871657754012
.@AISSUPERWiFi,00:7e:95:c5:3b:06,-65,11,Y,TH,NONE,435.54456327985736,171.01871657754012
.@TRUEWIFI,00:7e:95:c5:3b:05,-65,11,Y,TH,NONE,435.54456327985736,171.01871657754012
@JumboPlusIoT,00:7e:95:c5:3b:03,-63,11,Y,TH,RSN(PSK/AES/AES),435.54456327985736,171.01871657754012
@JumboPlus,00:7e:95:c5:3b:00,-63,11,Y,TH,RSN(802.1x/AES/AES),435.54456327985736,171.01871657754012
@JumboPlusIoT,00:7e:95:c5:34:c3,-77,11,Y,TH,RSN(PSK/AES/AES),435.54456327985736,171.01871657754012
@TOT_Wi-Fi,00:7e:95:c9:f9:07,-63,11,Y,TH,NONE,435.54456327985736,171.01871657754012
.@AISSUPERWiFi,00:7e:95:c9:f9:06,-63,11,Y,TH,NONE,435.54456327985736,171.01871657754012
.@TRUEWIFI,00:7e:95:c9:f9:05,-63,11,Y,TH,NONE,435.54456327985736,171.01871657754012
@JumboPlus,00:7e:95:c5:34:c0,-77,11,Y,TH,RSN(802.1x/AES/AES),435.54456327985736,171.01871657754012
@JumboPlusIoT,00:7e:95:c9:f9:03,-63,11,Y,TH,RSN(PSK/AES/AES),435.54456327985736,171.01871657754012
@JumboPlus,00:7e:95:c9:f9:00,-63,11,Y,TH,RSN(802.1x/AES/AES),435.54456327985736,171.01871657754012
POCOX3NFC,76:b9:97:01:0e:c4,-77,7,Y,TH,RSN(PSK/AES/AES),435.54456327985736,171.01871657754012
@TOT_Wi-Fi,00:b6:70:5e:a5:a7,-76,6,Y,TH,NONE,435.54456327985736,171.01871657754012
.@AISSUPERWiFi,00:7e:95:c5:28:66,-74,6,Y,TH,NONE,435.54456327985736,171.01871657754012
.@TRUEWIFI,00:7e:95:c5:28:65,-74,6,Y,TH,NONE,435.54456327985736,171.01871657754012
@TOT_Wi-Fi,00:7e:95:c4:fa:67,-63,6,Y,TH,NONE,435.54456327985736,171.01871657754012
.@AISSUPERWiFi,00:7e:95:c4:fa:66,-64,6,Y,TH,NONE,435.54456327985736,171.01871657754012
@JumboPlusIoT,00:7e:95:c5:28:63,-74,6,Y,TH,RSN(PSK/AES/AES),435.54456327985736,171.01871657754012
.@TRUEWIFI,00:7e:95:c4:fa:65,-64,6,Y,TH,NONE,435.54456327985736,171.01871657754012
@JumboPlusIoT,00:7e:95:c4:fa:63,-64,6,Y,TH,RSN(PSK/AES/AES),435.54456327985736,171.01871657754012
@JumboPlus,00:7e:95:c4:fa:60,-64,6,Y,TH,RSN(802.1x/AES/AES),435.54456327985736,171.01871657754012
@JumboPlus,00:7e:95:c5:28:60,-75,6,Y,TH,RSN(802.1x/AES/AES),435.54456327985736,171.01871657754012
@TOT_Wi-Fi,00:7e:95:cb:a8:87,-71,6,Y,TH,NONE,435.54456327985736,171.01871657754012
.@AISSUPERWiFi,00:7e:95:cb:a8:86,-71,6,Y,TH,NONE,435.54456327985736,171.01871657754012
.@TRUEWIFI,00:7e:95:cb:a8:85,-70,6,Y,TH,NONE,435.54456327985736,171.01871657754012
CPE-WiFi,00:3c:10:75:b2:41,-79,6,Y,TH,NONE,435.54456327985736,171.01871657754012
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
CPE-Staff,00:a2:89:03:3a:2f,-88,132,Y,TH,NONE,98.64616755793224,195.9741532976827
CPE-WiFi,00:a2:89:03:3a:2e,-88,132,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlus5GHz,00:b6:70:59:9f:0e,-71,104,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
eduroam,00:b6:70:59:9f:0d,-71,104,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlusIoT,00:b6:70:59:9f:0c,-71,104,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:b6:70:59:9f:08,-71,104,Y,TH,NONE,98.64616755793224,195.9741532976827
.@TrueMoveH,00:b6:70:59:9f:07,-71,104,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
AISSMARTLogin,00:b6:70:59:9f:06,-71,104,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlus5GHz,00:7e:95:c5:34:ce,-83,100,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
eduroam,00:7e:95:c5:34:cd,-83,100,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:c5:34:cc,-83,100,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:c5:34:c8,-83,100,Y,TH,NONE,98.64616755793224,195.9741532976827
.@TrueMoveH,00:7e:95:c5:34:c7,-83,100,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
AISSMARTLogin,00:7e:95:c5:34:c6,-83,100,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:b6:70:5e:a5:a8,-88,100,Y,TH,NONE,98.64616755793224,195.9741532976827
eduroam,04:5f:b9:e5:da:2d,-88,64,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,04:5f:b9:e5:da:28,-89,64,Y,TH,NONE,98.64616755793224,195.9741532976827
AISSMARTLogin,04:5f:b9:e5:da:26,-89,64,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
.@TrueMoveH,04:5f:b9:e5:da:27,-87,64,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlusIoT,04:5f:b9:e5:da:2c,-88,64,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
AISSMARTLogin,00:7e:95:c9:f9:06,-61,64,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
.@TrueMoveH,00:7e:95:c9:f9:07,-61,64,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:c9:f9:08,-61,64,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:c9:f9:0c,-61,64,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
eduroam,00:7e:95:c9:f9:0d,-61,64,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlus5GHz,00:7e:95:c9:f9:0e,-62,64,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
CPE-Staff,00:a2:89:03:36:ef,-90,64,Y,TH,NONE,98.64616755793224,195.9741532976827
CPE-WiFi,00:a2:89:03:36:ee,-90,64,Y,TH,NONE,98.64616755793224,195.9741532976827
CPE-Staff,00:3c:10:75:b2:4f,-90,52,Y,TH,NONE,98.64616755793224,195.9741532976827
CPE-WiFi,00:3c:10:75:b2:4e,-92,52,Y,TH,NONE,98.64616755793224,195.9741532976827
AISSMARTLogin,00:7e:95:cb:a8:86,-70,157,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
.@TrueMoveH,00:7e:95:cb:a8:87,-70,157,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:cb:a8:88,-70,157,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:cb:a8:8c,-70,157,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
eduroam,00:7e:95:cb:a8:8d,-70,157,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlus5GHz,00:7e:95:cb:a8:8e,-70,157,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
AISSMARTLogin,00:7e:95:c4:fa:66,-63,149,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
.@TrueMoveH,00:7e:95:c4:fa:67,-63,149,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:c4:fa:68,-63,149,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:c4:fa:6c,-63,149,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
eduroam,00:7e:95:c4:fa:6d,-62,149,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlus5GHz,00:7e:95:c4:fa:6e,-63,149,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
AISSMARTLogin,00:7e:95:c5:3b:06,-70,44,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
.@TrueMoveH,00:7e:95:c5:3b:07,-70,44,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-70,44,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:c5:3b:0c,-70,44,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
eduroam,00:7e:95:c5:3b:0d,-70,44,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-70,44,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
realme7Pro,52:c8:6c:46:10:c7,-77,1,Y,--,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
ESP-5EAC73,de:4f:22:5e:ac:73,-73,1,N,TH,NONE,98.64616755793224,195.9741532976827
CPE-WiFi,00:b0:e1:98:f1:a1,-80,1,Y,TH,NONE,98.64616755793224,195.9741532976827
CPE-Staff,00:b0:e1:98:f1:a0,-78,1,Y,TH,NONE,98.64616755793224,195.9741532976827
.@TRUEWIFI,00:7e:95:c9:f9:05,-67,11,Y,TH,NONE,98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:c9:f9:07,-66,11,Y,TH,NONE,98.64616755793224,195.9741532976827
.@AISSUPERWiFi,00:7e:95:c9:f9:06,-66,11,Y,TH,NONE,98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:c5:3b:07,-63,11,Y,TH,NONE,98.64616755793224,195.9741532976827
.@AISSUPERWiFi,00:7e:95:c5:3b:06,-63,11,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:c9:f9:03,-66,11,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
.@TRUEWIFI,00:7e:95:c5:3b:05,-63,11,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:c5:3b:03,-63,11,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
@JumboPlus,00:7e:95:c9:f9:00,-67,11,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlus,00:7e:95:c5:3b:00,-63,11,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:c5:28:63,-74,6,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
CPE-WiFi,00:a2:89:03:36:e1,-80,6,Y,TH,NONE,98.64616755793224,195.9741532976827
.@TRUEWIFI,00:7e:95:cb:a8:85,-71,6,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlus,00:7e:95:cb:a8:80,-71,6,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
POCOX3NFC,76:b9:97:01:0e:c4,-76,7,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:cb:a8:83,-71,6,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:cb:a8:87,-71,6,Y,TH,NONE,98.64616755793224,195.9741532976827
.@AISSUPERWiFi,00:7e:95:cb:a8:86,-71,6,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlusIoT,00:7e:95:c4:fa:63,-64,6,Y,TH,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
DIRECT-EA-HP,16:cb:19:9a:02:ea,-74,6,Y,--,RSN(PSK/AES/AES),98.64616755793224,195.9741532976827
@TOT_Wi-Fi,00:7e:95:c4:fa:67,-64,6,Y,TH,NONE,98.64616755793224,195.9741532976827
.@TRUEWIFI,00:7e:95:c4:fa:65,-64,6,Y,TH,NONE,98.64616755793224,195.9741532976827
@JumboPlus,00:7e:95:c4:fa:60,-64,6,Y,TH,RSN(802.1x/AES/AES),98.64616755793224,195.9741532976827
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
eduroam,04:5f:b9:e5:cd:6d,-87,60,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e5:cd:6c,-88,60,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e5:cd:68,-87,60,Y,TH,NONE,249.99999999999997,115.23376623376622
.@TrueMoveH,04:5f:b9:e5:cd:67,-89,60,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,04:5f:b9:e5:cd:66,-87,60,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus5GHz,04:5f:b9:e6:43:ae,-56,"52,+1",Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
eduroam,04:5f:b9:e6:43:ad,-56,"52,+1",Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e6:43:ac,-56,"52,+1",Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e6:43:a8,-56,"52,+1",Y,TH,NONE,249.99999999999997,115.23376623376622
.@TrueMoveH,04:5f:b9:e6:43:a7,-56,"52,+1",Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,04:5f:b9:e6:43:a6,-56,"52,+1",Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,00:7e:95:c4:f1:c7,-56,11,Y,TH,NONE,249.99999999999997,115.23376623376622
.@AISSUPERWiFi,00:7e:95:c4:f1:c6,-56,11,Y,TH,NONE,249.99999999999997,115.23376623376622
.@TRUEWIFI,00:7e:95:c4:f1:c5,-56,11,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,00:7e:95:c4:f1:c3,-56,11,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,00:7e:95:c7:e3:47,-55,11,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlus,00:7e:95:c4:f1:c0,-56,11,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
.@AISSUPERWiFi,00:7e:95:c7:e3:46,-55,11,Y,TH,NONE,249.99999999999997,115.23376623376622
.@TRUEWIFI,00:7e:95:c7:e3:45,-55,11,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,00:7e:95:c7:e3:43,-55,11,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus,00:7e:95:c7:e3:40,-55,11,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e6:43:a7,-58,6,Y,TH,NONE,249.99999999999997,115.23376623376622
.@AISSUPERWiFi,04:5f:b9:e6:43:a6,-58,6,Y,TH,NONE,249.99999999999997,115.23376623376622
.@TRUEWIFI,04:5f:b9:e6:43:a5,-58,6,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e6:43:a3,-58,6,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus,04:5f:b9:e6:43:a0,-58,6,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e5:bc:07,-71,6,Y,TH,NONE,249.99999999999997,115.23376623376622
.@TRUEWIFI,04:5f:b9:e5:bc:05,-71,6,Y,TH,NONE,249.99999999999997,115.23376623376622
TP-LINK_125393,00:23:cd:12:53:93,-76,6,N,--,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,00:7e:95:cb:36:e3,-57,1,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e5:67:e3,-49,1,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
.@AISSUPERWiFi,04:5f:b9:e5:67:e6,-49,1,Y,TH,NONE,249.99999999999997,115.23376623376622
@TOT_Wi-Fi,00:7e:95:cb:36:e7,-57,1,Y,TH,NONE,249.99999999999997,115.23376623376622
.@AISSUPERWiFi,00:7e:95:cb:36:e6,-57,1,Y,TH,NONE,249.99999999999997,115.23376623376622
.@TRUEWIFI,00:7e:95:cb:36:e5,-57,1,Y,TH,NONE,249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e6:46:27,-62,1,Y,TH,NONE,249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e5:67:e7,-48,1,Y,TH,NONE,249.99999999999997,115.23376623376622
.@AISSUPERWiFi,04:5f:b9:e6:46:26,-62,1,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e6:46:23,-62,1,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus,04:5f:b9:e6:46:20,-61,1,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus,04:5f:b9:e5:67:e0,-49,1,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus,00:7e:95:cb:36:e0,-57,1,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,04:5f:b9:e5:bc:06,-78,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
.@TrueMoveH,04:5f:b9:e5:bc:07,-78,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e5:bc:08,-78,36,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e5:bc:0c,-78,36,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
eduroam,04:5f:b9:e5:bc:0d,-78,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,04:5f:b9:e5:67:e6,-54,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
.@TrueMoveH,04:5f:b9:e5:67:e7,-54,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e5:67:e8,-54,36,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e5:67:ec,-54,36,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
eduroam,04:5f:b9:e5:67:ed,-54,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,00:7e:95:c4:f1:c6,-58,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
.@TrueMoveH,00:7e:95:c4:f1:c7,-58,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus5GHz,04:5f:b9:e5:67:ee,-54,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,00:7e:95:c4:f1:c8,-58,36,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,00:7e:95:c4:f1:cc,-58,36,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
eduroam,00:7e:95:c4:f1:cd,-58,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus5GHz,00:7e:95:c4:f1:ce,-58,36,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,00:7e:95:c7:e3:46,-49,149,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,00:7e:95:cb:36:e6,-75,149,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
.@TrueMoveH,00:7e:95:c7:e3:47,-49,149,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
.@TrueMoveH,00:7e:95:cb:36:e7,-74,149,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,00:7e:95:c7:e3:48,-49,149,Y,TH,NONE,249.99999999999997,115.23376623376622
@TOT_Wi-Fi,00:7e:95:cb:36:e8,-74,149,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,00:7e:95:c7:e3:4c,-49,149,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@JumboPlusIoT,00:7e:95:cb:36:ec,-75,149,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
eduroam,00:7e:95:c7:e3:4d,-50,149,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
eduroam,00:7e:95:cb:36:ed,-74,149,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus5GHz,00:7e:95:cb:36:ee,-74,149,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus5GHz,00:7e:95:c7:e3:4e,-50,149,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus5GHz,00:7e:95:c9:76:ee,-82,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
eduroam,00:7e:95:c9:76:ed,-82,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlusIoT,00:7e:95:c9:76:ec,-82,100,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,00:7e:95:c9:76:e8,-82,100,Y,TH,NONE,249.99999999999997,115.23376623376622
.@TrueMoveH,00:7e:95:c9:76:e7,-82,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,00:7e:95:c9:76:e6,-82,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
.@TrueMoveH,04:5f:b9:e4:5c:47,-84,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,04:5f:b9:e4:5c:46,-84,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
.@TrueMoveH,04:5f:b9:e6:46:27,-47,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
AISSMARTLogin,04:5f:b9:e6:46:26,-46,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@TOT_Wi-Fi,04:5f:b9:e6:46:28,-47,100,Y,TH,NONE,249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e4:5c:4c,-84,100,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
@JumboPlusIoT,04:5f:b9:e6:46:2c,-46,100,Y,TH,RSN(PSK/AES/AES),249.99999999999997,115.23376623376622
eduroam,04:5f:b9:e4:5c:4d,-84,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
eduroam,04:5f:b9:e6:46:2d,-46,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus5GHz,04:5f:b9:e4:5c:4e,-84,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
@JumboPlus5GHz,04:5f:b9:e6:46:2e,-46,100,Y,TH,RSN(802.1x/AES/AES),249.99999999999997,115.23376623376622
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@TOT_Wi-Fi,04:5f:b9:e6:46:27,-62,1,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlus5GHz,04:5f:b9:e5:cd:6e,-87,60,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e5:cd:6c,-86,60,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,04:5f:b9:e5:cd:68,-86,60,Y,TH,NONE,303.2258064516129,113.93506493506491
.@TrueMoveH,04:5f:b9:e5:cd:67,-87,60,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,04:5f:b9:e5:cd:66,-86,60,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus5GHz,04:5f:b9:e6:43:ae,-56,"52,+1",Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
eduroam,04:5f:b9:e6:43:ad,-56,"52,+1",Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e6:43:ac,-56,"52,+1",Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,04:5f:b9:e6:43:a8,-56,"52,+1",Y,TH,NONE,303.2258064516129,113.93506493506491
.@TrueMoveH,04:5f:b9:e6:43:a7,-56,"52,+1",Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,04:5f:b9:e6:43:a6,-56,"52,+1",Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,00:7e:95:c4:f1:c7,-56,11,Y,TH,NONE,303.2258064516129,113.93506493506491
.@AISSUPERWiFi,00:7e:95:c4:f1:c6,-56,11,Y,TH,NONE,303.2258064516129,113.93506493506491
@TOT_Wi-Fi,00:7e:95:c7:e3:47,-56,11,Y,TH,NONE,303.2258064516129,113.93506493506491
.@TRUEWIFI,00:7e:95:c4:f1:c5,-56,11,Y,TH,NONE,303.2258064516129,113.93506493506491
.@AISSUPERWiFi,00:7e:95:c7:e3:46,-55,11,Y,TH,NONE,303.2258064516129,113.93506493506491
.@TRUEWIFI,00:7e:95:c7:e3:45,-56,11,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,00:7e:95:c4:f1:c3,-56,11,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlusIoT,00:7e:95:c7:e3:43,-55,11,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus,00:7e:95:c4:f1:c0,-56,11,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus,00:7e:95:c7:e3:40,-56,11,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,04:5f:b9:e5:bc:07,-72,6,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlus,04:5f:b9:e5:bc:00,-73,6,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
TP-LINK_125393,00:23:cd:12:53:93,-77,6,N,--,NONE,303.2258064516129,113.93506493506491
